id_venda;data;cliente;produto;categoria;quantidade;valor_unitario;cidade;estado;forma_pagamento;valor_total
623;2026-04-03T02:27:00;Diego Souza;Nobreak 1500VA;Informática;5;799.0;Cambé;PR;Boleto Bancário;3995.0
624;2026-04-03T03:43:00;Aline Souza;SSD 1TB NVMe;Informática;9;450.0;Maringá;PR;Pix;4050.0
625;2026-04-03T16:37:00;Amanda Pereira;Cooler Fan 120mm;Informática;9;45.0;Apucarana;PR;Pix;405.0
626;2026-04-03T19:48:00;Enzo Rodrigues;Processador Intel i7;Informática;11;1950.0;Cambé;PR;Pix;21450.0
627;2026-04-03T22:15:00;Rafael Santos;Nobreak 1500VA;Informática;1;799.0;Cambé;PR;Pix;799.0
628;2026-04-03T22:57:00;Aline Lopes;Cadeira Gamer;Informática;4;990.0;Apucarana;PR;Boleto Bancário;3960.0
629;2026-04-04T11:24:00;Mateus Carvalho;Placa-Mãe ASUS Prime;Informática;9;780.0;Arapongas;PR;Cartão de Crédito;7020.0
630;2026-04-04T11:58:00;Bruno Rodrigues;Monitor 4K 32;Informática;8;2400.0;Cambé;PR;Cartão de Crédito;19200.0
631;2026-04-04T12:23:00;Letícia Souza;Notebook Home;Informática;6;2499.0;Arapongas;PR;Boleto Bancário;14994.0
632;2026-04-04T16:32:00;Amanda Oliveira;Mouse Gamer RGB;Informática;2;149.9;Cambé;PR;Boleto Bancário;299.8
633;2026-04-04T17:52:00;Gabriel Martins;Placa-Mãe ASUS Prime;Informática;3;780.0;Maringá;PR;Cartão de Crédito;2340.0
634;2026-04-04T23:08:00;Leonardo Vieira;HD Externo 1TB;Informática;8;299.0;Maringá;PR;Cartão de Crédito;2392.0
635;2026-04-05T02:34:00;Aline Santos;Placa de Vídeo RTX 4060;Informática;11;2100.0;Arapongas;PR;Boleto Bancário;23100.0
636;2026-04-05T03:48:00;Diego Alves;Monitor Gamer 27 165Hz;Informática;10;1350.0;Ibiporã;PR;Boleto Bancário;13500.0
637;2026-04-05T06:28:00;Mateus Pereira;Gabinete Gamer ATX;Informática;6;320.0;Maringá;PR;Boleto Bancário;1920.0
638;2026-04-05T09:04:00;Lucas Martins;Scanner de Mesa;Informática;1;650.0;Maringá;PR;Boleto Bancário;650.0
639;2026-04-05T13:56:00;Thiago Vieira;Monitor Gamer 27 165Hz;Informática;8;1350.0;Ibiporã;PR;Cartão de Crédito;10800.0
640;2026-04-05T14:51:00;Gustavo Lima;Headset Gamer;Informática;12;199.9;Arapongas;PR;Pix;2398.8
641;2026-04-05T15:35:00;Aline Barbosa;Scanner de Mesa;Informática;10;650.0;Apucarana;PR;Boleto Bancário;6500.0
642;2026-04-05T16:17:00;Beatriz Rodrigues;Placa de Vídeo RTX 4060;Informática;2;2100.0;Apucarana;PR;Cartão de Crédito;4200.0
643;2026-04-05T16:35:00;Maria Souza;HD Externo 2TB;Informática;2;449.0;Londrina;PR;Boleto Bancário;898.0
644;2026-04-05T17:57:00;Diego Ferreira;Fonte Real 650W;Informática;7;380.0;Maringá;PR;Cartão de Crédito;2660.0
645;2026-04-06T03:43:00;Mateus Carvalho;Monitor 4K 32;Informática;4;2400.0;Cambé;PR;Boleto Bancário;9600.0
646;2026-04-06T04:35:00;Gustavo Lima;SSD 2TB NVMe;Informática;12;820.0;Cambé;PR;Pix;9840.0
647;2026-04-06T04:43:00;Leonardo Vieira;Filtro Linha 6 Tomadas;Informática;11;49.9;Cambé;PR;Pix;548.9
648;2026-04-06T07:24:00;Beatriz Gomes;Mini PC Intel;Informática;12;1250.0;Ibiporã;PR;Pix;15000.0
649;2026-04-06T13:44:00;Beatriz Fernandes;Memória RAM 8GB DDR4;Informática;3;180.0;Cambé;PR;Pix;540.0
650;2026-04-06T22:09:00;Daniel Carvalho;Monitor Ultrawide 29;Informática;11;1150.0;Maringá;PR;Boleto Bancário;12650.0
651;2026-04-07T02:28:00;Arthur Lopes;Switch Gigabit 8 Portas;Informática;6;135.0;Apucarana;PR;Boleto Bancário;810.0
652;2026-04-07T04:10:00;Bruna Vieira;Mouse Gamer RGB;Informática;7;149.9;Ibiporã;PR;Pix;1049.3
653;2026-04-07T12:05:00;Gabriel Lima;Nobreak 1500VA;Informática;10;799.0;Maringá;PR;Boleto Bancário;7990.0
654;2026-04-07T12:45:00;Yasmin Vieira;Roteador Wi-Fi 6;Informática;7;320.0;Cambé;PR;Boleto Bancário;2240.0
655;2026-04-07T13:11:00;Felipe Alves;Gabinete Gamer ATX;Informática;8;320.0;Arapongas;PR;Pix;2560.0
656;2026-04-07T20:50:00;Gustavo Pereira;Processador Intel i7;Informática;1;1950.0;Apucarana;PR;Boleto Bancário;1950.0
657;2026-04-07T21:38:00;Maria Souza;Processador AMD Ryzen 7;Informática;3;1780.0;Apucarana;PR;Cartão de Crédito;5340.0
658;2026-04-08T02:49:00;Vitor Lopes;Mouse Sem Fio;Informática;4;89.9;Apucarana;PR;Cartão de Crédito;359.6
659;2026-04-08T04:52:00;Amanda Souza;Cadeira Gamer;Informática;5;990.0;Cambé;PR;Boleto Bancário;4950.0
660;2026-04-08T07:15:00;Aline Santos;Repetidor Wi-Fi;Informática;10;89.0;Maringá;PR;Cartão de Crédito;890.0
661;2026-04-08T10:01:00;Beatriz Gomes;Placa de Vídeo RTX 4060;Informática;6;2100.0;Maringá;PR;Cartão de Crédito;12600.0
662;2026-04-08T10:28:00;Diego Carvalho;Gabinete Gamer ATX;Informática;10;320.0;Maringá;PR;Cartão de Crédito;3200.0
663;2026-04-08T12:35:00;Lucas Pereira;Gabinete Gamer ATX;Informática;2;320.0;Cambé;PR;Pix;640.0
664;2026-04-08T12:42:00;Arthur Fernandes;Adaptador Bluetooth USB;Informática;12;39.9;Londrina;PR;Boleto Bancário;478.8
665;2026-04-08T14:55:00;Gustavo Costa;Mouse Gamer RGB;Informática;3;149.9;Arapongas;PR;Boleto Bancário;449.7
666;2026-04-08T16:20:00;Julia Oliveira;Impressora Tanque Tinta;Informática;2;1100.0;Cambé;PR;Boleto Bancário;2200.0
667;2026-04-08T17:45:00;André Almeida;Mouse Sem Fio;Informática;12;89.9;Cambé;PR;Pix;1078.8
668;2026-04-08T18:53:00;Thiago Ribeiro;Placa-Mãe MSI Gaming;Informática;1;890.0;Apucarana;PR;Pix;890.0
669;2026-04-08T19:33:00;Julia Carvalho;Microfone Condensador;Informática;2;340.0;Maringá;PR;Boleto Bancário;680.0
670;2026-04-08T19:43:00;Amanda Carvalho;Notebook Pro;Informática;1;6200.0;Ibiporã;PR;Boleto Bancário;6200.0
671;2026-04-08T21:47:00;Vitor Ferreira;Headset Bluetooth;Informática;5;280.0;Cambé;PR;Cartão de Crédito;1400.0
672;2026-04-09T06:58:00;Lucas Vieira;Mouse Gamer RGB;Informática;10;149.9;Maringá;PR;Pix;1499.0
673;2026-04-09T07:28:00;Rodrigo Carvalho;Monitor Ultrawide 29;Informática;4;1150.0;Maringá;PR;Cartão de Crédito;4600.0
674;2026-04-09T09:16:00;Beatriz Rodrigues;Mini PC Intel;Informática;7;1250.0;Arapongas;PR;Boleto Bancário;8750.0
675;2026-04-09T10:11:00;Rodrigo Alves;Adaptador Bluetooth USB;Informática;2;39.9;Maringá;PR;Pix;79.8
676;2026-04-09T15:06:00;Ana Gomes;Cooler Fan 120mm;Informática;3;45.0;Maringá;PR;Pix;135.0
677;2026-04-09T15:25:00;Rafael Almeida;Placa-Mãe MSI Gaming;Informática;10;890.0;Ibiporã;PR;Cartão de Crédito;8900.0
678;2026-04-09T17:32:00;Leonardo Ferreira;Repetidor Wi-Fi;Informática;5;89.0;Londrina;PR;Pix;445.0
679;2026-04-09T19:26:00;Felipe Lima;Monitor Ultrawide 29;Informática;12;1150.0;Maringá;PR;Cartão de Crédito;13800.0
680;2026-04-09T22:09:00;Ana Alves;Monitor Gamer 24 144Hz;Informática;4;980.0;Arapongas;PR;Pix;3920.0
681;2026-04-10T11:16:00;Aline Santos;Notebook Pro;Informática;4;6200.0;Cambé;PR;Boleto Bancário;24800.0
682;2026-04-10T14:23:00;Diego Alves;Filtro Linha 6 Tomadas;Informática;4;49.9;Maringá;PR;Cartão de Crédito;199.6
683;2026-04-10T21:57:00;Enzo Rodrigues;Water Cooler 240mm;Informática;7;410.0;Apucarana;PR;Boleto Bancário;2870.0
684;2026-04-11T04:38:00;Bruna Martins;Adaptador Bluetooth USB;Informática;2;39.9;Ibiporã;PR;Pix;79.8
685;2026-04-11T11:50:00;Diego Carvalho;Microfone Condensador;Informática;6;340.0;Maringá;PR;Pix;2040.0
686;2026-04-11T14:49:00;Enzo Lima;Teclado de Membrana;Informática;11;79.9;Londrina;PR;Pix;878.9
687;2026-04-11T18:07:00;Thiago Silva;SSD 1TB NVMe;Informática;10;450.0;Arapongas;PR;Boleto Bancário;4500.0
688;2026-04-11T18:36:00;Arthur Soares;SSD 500GB NVMe;Informática;1;260.0;Maringá;PR;Cartão de Crédito;260.0
689;2026-04-12T02:19:00;Bruna Vieira;Mini PC Intel;Informática;3;1250.0;Ibiporã;PR;Cartão de Crédito;3750.0
690;2026-04-12T02:23:00;Felipe Santos;Memória RAM 16GB DDR4;Informática;1;320.0;Maringá;PR;Boleto Bancário;320.0
691;2026-04-12T08:00:00;Rafael Oliveira;SSD 500GB NVMe;Informática;1;260.0;Apucarana;PR;Boleto Bancário;260.0
692;2026-04-12T08:52:00;Larissa Santos;Memória RAM 16GB DDR4;Informática;8;320.0;Arapongas;PR;Cartão de Crédito;2560.0
693;2026-04-12T09:47:00;Yasmin Almeida;Teclado Mecânico;Informática;12;249.9;Cambé;PR;Cartão de Crédito;2998.8
694;2026-04-12T10:01:00;Vitor Soares;HD Externo 2TB;Informática;9;449.0;Apucarana;PR;Boleto Bancário;4041.0
695;2026-04-12T10:41:00;Aline Gomes;Monitor Gamer 24 144Hz;Informática;12;980.0;Maringá;PR;Boleto Bancário;11760.0
696;2026-04-12T10:53:00;Bruna Pereira;Impressora Tanque Tinta;Informática;1;1100.0;Arapongas;PR;Boleto Bancário;1100.0
697;2026-04-12T11:49:00;Diego Alves;Tablet Android 10;Informática;1;899.0;Apucarana;PR;Cartão de Crédito;899.0
698;2026-04-12T15:11:00;Letícia Souza;Placa de Vídeo RX 7600;Informática;4;1650.0;Ibiporã;PR;Boleto Bancário;6600.0
699;2026-04-12T17:23:00;Vitor Ferreira;Water Cooler 240mm;Informática;8;410.0;Ibiporã;PR;Cartão de Crédito;3280.0
700;2026-04-12T19:03:00;Beatriz Ferreira;Placa-Mãe ASUS Prime;Informática;11;780.0;Apucarana;PR;Boleto Bancário;8580.0
701;2026-04-12T20:05:00;Felipe Alves;Tablet Android 10;Informática;2;899.0;Londrina;PR;Pix;1798.0
702;2026-04-12T22:46:00;Gabriel Almeida;Notebook Pro;Informática;4;6200.0;Arapongas;PR;Boleto Bancário;24800.0
703;2026-04-13T02:09:00;Julia Fernandes;Scanner de Mesa;Informática;6;650.0;Arapongas;PR;Boleto Bancário;3900.0
704;2026-04-13T10:50:00;Bruna Martins;Roteador Wi-Fi 6;Informática;3;320.0;Maringá;PR;Boleto Bancário;960.0
705;2026-04-13T13:43:00;Ana Alves;Monitor 21.5 IPS;Informática;12;599.0;Londrina;PR;Cartão de Crédito;7188.0
706;2026-04-13T16:05:00;Larissa Silva;Fonte Real 750W;Informática;5;490.0;Apucarana;PR;Pix;2450.0
707;2026-04-13T17:02:00;Daniel Souza;Caixa de Som PC;Informática;3;120.0;Londrina;PR;Pix;360.0
708;2026-04-13T21:53:00;Bruna Oliveira;Mini PC Intel;Informática;6;1250.0;Ibiporã;PR;Pix;7500.0
709;2026-04-13T23:28:00;Thiago Soares;Fonte Real 750W;Informática;5;490.0;Londrina;PR;Boleto Bancário;2450.0
710;2026-04-14T00:20:00;Beatriz Ferreira;Gabinete Gamer ATX;Informática;1;320.0;Cambé;PR;Pix;320.0
711;2026-04-14T08:32:00;Gustavo Fernandes;Fonte Real 650W;Informática;6;380.0;Arapongas;PR;Boleto Bancário;2280.0
712;2026-04-14T09:29:00;Bruna Martins;Memória RAM 32GB DDR5;Informática;12;750.0;Arapongas;PR;Boleto Bancário;9000.0
713;2026-04-14T11:32:00;Letícia Santos;Mini PC Intel;Informática;11;1250.0;Ibiporã;PR;Cartão de Crédito;13750.0
714;2026-04-14T13:32:00;Lucas Santos;Webcam Full HD;Informática;10;210.0;Maringá;PR;Pix;2100.0
715;2026-04-14T14:36:00;Amanda Carvalho;Mouse Sem Fio;Informática;6;89.9;Arapongas;PR;Boleto Bancário;539.4
716;2026-04-14T16:52:00;João Lopes;Memória RAM 32GB DDR5;Informática;11;750.0;Maringá;PR;Boleto Bancário;8250.0
717;2026-04-14T20:11:00;Vinícius Lopes;Roteador Wi-Fi 6;Informática;4;320.0;Maringá;PR;Pix;1280.0
718;2026-04-14T21:32:00;Rafael Souza;Impressora Tanque Tinta;Informática;9;1100.0;Maringá;PR;Pix;9900.0
719;2026-04-14T22:40:00;Guilherme Carvalho;Cadeira Gamer;Informática;11;990.0;Cambé;PR;Cartão de Crédito;10890.0
720;2026-04-14T23:10:00;Aline Souza;Mouse Gamer RGB;Informática;9;149.9;Cambé;PR;Boleto Bancário;1349.1
721;2026-04-15T02:14:00;Rafael Santos;Memória RAM 16GB DDR4;Informática;6;320.0;Maringá;PR;Boleto Bancário;1920.0
722;2026-04-15T03:08:00;André Costa;Processador AMD Ryzen 7;Informática;6;1780.0;Arapongas;PR;Pix;10680.0
723;2026-04-15T08:02:00;Arthur Lopes;Mouse Sem Fio;Informática;12;89.9;Ibiporã;PR;Boleto Bancário;1078.8
724;2026-04-15T10:25:00;Gustavo Fernandes;Water Cooler 240mm;Informática;4;410.0;Londrina;PR;Cartão de Crédito;1640.0
725;2026-04-15T10:34:00;Felipe Rodrigues;SSD 2TB NVMe;Informática;10;820.0;Cambé;PR;Pix;8200.0
726;2026-04-15T18:04:00;Leonardo Pereira;Switch Gigabit 8 Portas;Informática;10;135.0;Maringá;PR;Boleto Bancário;1350.0
727;2026-04-16T00:01:00;Larissa Almeida;Fonte Real 650W;Informática;11;380.0;Londrina;PR;Pix;4180.0
728;2026-04-16T10:45:00;Amanda Souza;Placa-Mãe MSI Gaming;Informática;8;890.0;Maringá;PR;Boleto Bancário;7120.0
729;2026-04-16T11:55:00;Pedro Gomes;Switch Gigabit 8 Portas;Informática;12;135.0;Ibiporã;PR;Pix;1620.0
730;2026-04-16T18:43:00;Beatriz Ferreira;SSD 2TB NVMe;Informática;8;820.0;Arapongas;PR;Cartão de Crédito;6560.0
731;2026-04-17T05:12:00;Maria Lima;SSD 1TB NVMe;Informática;4;450.0;Londrina;PR;Pix;1800.0
732;2026-04-17T05:42:00;Mateus Costa;Suporte Articulado;Informática;5;150.0;Arapongas;PR;Cartão de Crédito;750.0
733;2026-04-17T09:07:00;Bruna Pereira;Filtro Linha 6 Tomadas;Informática;4;49.9;Maringá;PR;Cartão de Crédito;199.6
734;2026-04-17T09:09:00;Arthur Soares;SSD 2TB NVMe;Informática;10;820.0;Arapongas;PR;Boleto Bancário;8200.0
735;2026-04-17T10:59:00;Beatriz Gomes;Mouse Gamer RGB;Informática;4;149.9;Arapongas;PR;Pix;599.6
736;2026-04-17T13:09:00;Arthur Alves;Cadeira Gamer;Informática;10;990.0;Ibiporã;PR;Pix;9900.0
737;2026-04-17T17:33:00;Amanda Santos;Nobreak 1500VA;Informática;7;799.0;Cambé;PR;Boleto Bancário;5593.0
738;2026-04-17T19:38:00;Enzo Lima;Adaptador Bluetooth USB;Informática;9;39.9;Cambé;PR;Boleto Bancário;359.1
739;2026-04-17T19:40:00;André Almeida;Scanner de Mesa;Informática;9;650.0;Londrina;PR;Pix;5850.0
740;2026-04-18T08:53:00;Arthur Alves;Monitor 21.5 IPS;Informática;4;599.0;Cambé;PR;Boleto Bancário;2396.0
741;2026-04-18T11:57:00;Letícia Costa;Caixa de Som PC;Informática;1;120.0;Cambé;PR;Pix;120.0
742;2026-04-18T14:21:00;André Costa;Monitor 4K 32;Informática;11;2400.0;Londrina;PR;Cartão de Crédito;26400.0
743;2026-04-18T15:06:00;Arthur Soares;Cooler Fan 120mm;Informática;7;45.0;Apucarana;PR;Pix;315.0
744;2026-04-18T16:07:00;Beatriz Fernandes;Monitor 21.5 IPS;Informática;7;599.0;Apucarana;PR;Boleto Bancário;4193.0
745;2026-04-18T17:02:00;Amanda Souza;Placa de Vídeo RX 7600;Informática;9;1650.0;Maringá;PR;Pix;14850.0
746;2026-04-18T17:47:00;Aline Ferreira;Notebook Pro;Informática;2;6200.0;Ibiporã;PR;Boleto Bancário;12400.0
747;2026-04-18T19:49:00;Amanda Gomes;Memória RAM 16GB DDR4;Informática;10;320.0;Ibiporã;PR;Boleto Bancário;3200.0
748;2026-04-18T20:50:00;Ana Gomes;Memória RAM 32GB DDR5;Informática;7;750.0;Apucarana;PR;Pix;5250.0
749;2026-04-19T05:31:00;Thiago Souza;Processador AMD Ryzen 7;Informática;8;1780.0;Cambé;PR;Boleto Bancário;14240.0
750;2026-04-19T07:11:00;Thiago Costa;HD Externo 1TB;Informática;2;299.0;Apucarana;PR;Pix;598.0
751;2026-04-19T15:38:00;João Santos;Impressora Tanque Tinta;Informática;12;1100.0;Maringá;PR;Boleto Bancário;13200.0
752;2026-04-19T16:23:00;João Ribeiro;Nobreak 1500VA;Informática;2;799.0;Londrina;PR;Boleto Bancário;1598.0
753;2026-04-19T22:16:00;Felipe Oliveira;Mousepad Extended;Informática;6;69.9;Londrina;PR;Boleto Bancário;419.4
754;2026-04-19T23:03:00;Gabriel Almeida;Scanner de Mesa;Informática;12;650.0;Cambé;PR;Boleto Bancário;7800.0
755;2026-04-20T04:55:00;Arthur Pereira;SSD 1TB NVMe;Informática;9;450.0;Arapongas;PR;Cartão de Crédito;4050.0
756;2026-04-20T05:44:00;Gabriel Vieira;Cadeira Gamer;Informática;6;990.0;Cambé;PR;Boleto Bancário;5940.0
757;2026-04-20T09:36:00;Enzo Soares;SSD 500GB NVMe;Informática;3;260.0;Maringá;PR;Boleto Bancário;780.0
758;2026-04-20T12:00:00;Felipe Lopes;Placa de Vídeo RX 7600;Informática;5;1650.0;Apucarana;PR;Boleto Bancário;8250.0
759;2026-04-20T14:14:00;Guilherme Santos;Cadeira Gamer;Informática;5;990.0;Ibiporã;PR;Cartão de Crédito;4950.0
760;2026-04-20T17:31:00;Enzo Vieira;Memória RAM 16GB DDR4;Informática;4;320.0;Londrina;PR;Boleto Bancário;1280.0
761;2026-04-20T17:49:00;Pedro Ribeiro;Suporte Articulado;Informática;1;150.0;Arapongas;PR;Pix;150.0
762;2026-04-20T21:23:00;Vitor Soares;Monitor Gamer 27 165Hz;Informática;1;1350.0;Cambé;PR;Pix;1350.0
763;2026-04-21T03:00:00;Arthur Fernandes;Fonte Real 750W;Informática;10;490.0;Ibiporã;PR;Pix;4900.0
764;2026-04-21T03:50:00;Vitor Souza;Monitor 21.5 IPS;Informática;8;599.0;Londrina;PR;Boleto Bancário;4792.0
765;2026-04-21T05:06:00;Larissa Lima;Switch Gigabit 8 Portas;Informática;4;135.0;Cambé;PR;Pix;540.0
766;2026-04-21T05:08:00;Vitor Barbosa;Notebook Home;Informática;9;2499.0;Maringá;PR;Cartão de Crédito;22491.0
767;2026-04-21T11:40:00;Guilherme Carvalho;SSD 2TB NVMe;Informática;1;820.0;Ibiporã;PR;Pix;820.0
768;2026-04-21T12:01:00;Guilherme Carvalho;Placa de Vídeo RTX 4060;Informática;1;2100.0;Ibiporã;PR;Boleto Bancário;2100.0
769;2026-04-21T23:20:00;Lucas Pereira;Switch Gigabit 8 Portas;Informática;6;135.0;Londrina;PR;Cartão de Crédito;810.0
770;2026-04-22T00:33:00;Julia Carvalho;Memória RAM 8GB DDR4;Informática;3;180.0;Maringá;PR;Boleto Bancário;540.0
771;2026-04-22T02:58:00;Letícia Santos;Cooler Fan 120mm;Informática;11;45.0;Ibiporã;PR;Boleto Bancário;495.0
772;2026-04-22T05:46:00;Aline Santos;Switch Gigabit 8 Portas;Informática;9;135.0;Maringá;PR;Pix;1215.0
773;2026-04-22T07:53:00;Bruna Silva;Filtro Linha 6 Tomadas;Informática;6;49.9;Londrina;PR;Cartão de Crédito;299.4
774;2026-04-22T08:26:00;Lucas Pereira;Cadeira Gamer;Informática;6;990.0;Apucarana;PR;Pix;5940.0
775;2026-04-22T11:46:00;André Martins;Placa-Mãe ASUS Prime;Informática;7;780.0;Cambé;PR;Cartão de Crédito;5460.0
776;2026-04-22T20:50:00;Pedro Gomes;Cooler Fan 120mm;Informática;3;45.0;Londrina;PR;Boleto Bancário;135.0
777;2026-04-22T20:52:00;Beatriz Lima;Water Cooler 240mm;Informática;9;410.0;Arapongas;PR;Boleto Bancário;3690.0
778;2026-04-22T23:37:00;Rodrigo Carvalho;HD Externo 2TB;Informática;4;449.0;Cambé;PR;Cartão de Crédito;1796.0
779;2026-04-23T01:08:00;Aline Santos;Memória RAM 8GB DDR4;Informática;12;180.0;Ibiporã;PR;Boleto Bancário;2160.0
780;2026-04-23T01:37:00;Gustavo Costa;Placa-Mãe MSI Gaming;Informática;12;890.0;Ibiporã;PR;Boleto Bancário;10680.0
781;2026-04-23T03:33:00;Rafael Oliveira;Scanner de Mesa;Informática;7;650.0;Cambé;PR;Pix;4550.0
782;2026-04-23T09:53:00;Diego Alves;Gabinete Gamer ATX;Informática;10;320.0;Cambé;PR;Pix;3200.0
783;2026-04-23T10:26:00;Yasmin Lima;Memória RAM 32GB DDR5;Informática;10;750.0;Arapongas;PR;Boleto Bancário;7500.0
784;2026-04-23T14:33:00;João Vieira;Nobreak 1500VA;Informática;8;799.0;Arapongas;PR;Cartão de Crédito;6392.0
785;2026-04-23T14:49:00;Larissa Almeida;Notebook Home;Informática;12;2499.0;Apucarana;PR;Cartão de Crédito;29988.0
786;2026-04-23T23:44:00;Gabriel Fernandes;Processador Intel i7;Informática;1;1950.0;Arapongas;PR;Boleto Bancário;1950.0
787;2026-04-24T02:36:00;Letícia Costa;Memória RAM 16GB DDR4;Informática;4;320.0;Cambé;PR;Pix;1280.0
788;2026-04-24T02:57:00;Gabriel Martins;Webcam Full HD;Informática;6;210.0;Apucarana;PR;Boleto Bancário;1260.0
789;2026-04-24T07:54:00;Yasmin Vieira;Notebook Gamer;Informática;1;5499.0;Ibiporã;PR;Cartão de Crédito;5499.0
790;2026-04-24T08:11:00;Letícia Souza;Impressora Tanque Tinta;Informática;5;1100.0;Londrina;PR;Pix;5500.0
791;2026-04-24T11:28:00;Rodrigo Alves;Mouse Sem Fio;Informática;9;89.9;Apucarana;PR;Cartão de Crédito;809.1
792;2026-04-24T11:48:00;Vinícius Lopes;Memória RAM 16GB DDR4;Informática;6;320.0;Apucarana;PR;Pix;1920.0
793;2026-04-24T13:17:00;Leonardo Pereira;Nobreak 1500VA;Informática;10;799.0;Londrina;PR;Cartão de Crédito;7990.0
794;2026-04-24T15:10:00;Beatriz Lima;HD Externo 1TB;Informática;6;299.0;Ibiporã;PR;Pix;1794.0
795;2026-04-24T21:13:00;André Almeida;Monitor Gamer 24 144Hz;Informática;11;980.0;Maringá;PR;Pix;10780.0
796;2026-04-25T07:34:00;Vitor Barbosa;SSD 500GB NVMe;Informática;8;260.0;Cambé;PR;Pix;2080.0
797;2026-04-25T17:35:00;Guilherme Martins;Monitor 21.5 IPS;Informática;12;599.0;Londrina;PR;Boleto Bancário;7188.0
798;2026-04-25T19:00:00;Leonardo Alves;Mouse Sem Fio;Informática;12;89.9;Ibiporã;PR;Pix;1078.8
799;2026-04-25T21:59:00;Gabriel Oliveira;Repetidor Wi-Fi;Informática;1;89.0;Maringá;PR;Boleto Bancário;89.0
800;2026-04-26T01:03:00;Beatriz Lima;Mini PC Intel;Informática;6;1250.0;Londrina;PR;Cartão de Crédito;7500.0
801;2026-04-26T07:09:00;Rafael Silva;Water Cooler 240mm;Informática;6;410.0;Arapongas;PR;Boleto Bancário;2460.0
802;2026-04-26T07:48:00;Beatriz Fernandes;Roteador Wi-Fi 6;Informática;10;320.0;Cambé;PR;Pix;3200.0
803;2026-04-26T10:04:00;Enzo Lima;SSD 2TB NVMe;Informática;2;820.0;Apucarana;PR;Boleto Bancário;1640.0
804;2026-04-26T11:23:00;André Santos;Mouse Gamer RGB;Informática;1;149.9;Apucarana;PR;Pix;149.9
805;2026-04-26T14:19:00;Guilherme Ribeiro;Placa-Mãe MSI Gaming;Informática;4;890.0;Apucarana;PR;Pix;3560.0
806;2026-04-26T16:09:00;Arthur Fernandes;Mouse Sem Fio;Informática;9;89.9;Apucarana;PR;Cartão de Crédito;809.1
807;2026-04-26T19:03:00;Bruna Vieira;Memória RAM 16GB DDR4;Informática;1;320.0;Maringá;PR;Cartão de Crédito;320.0
808;2026-04-26T22:38:00;Rodrigo Alves;Mousepad Extended;Informática;1;69.9;Arapongas;PR;Boleto Bancário;69.9
809;2026-04-27T00:46:00;Letícia Pereira;SSD 500GB NVMe;Informática;6;260.0;Arapongas;PR;Boleto Bancário;1560.0
810;2026-04-27T02:20:00;Diego Pereira;Monitor 4K 32;Informática;6;2400.0;Maringá;PR;Cartão de Crédito;14400.0
811;2026-04-27T02:42:00;Amanda Vieira;Monitor 4K 32;Informática;3;2400.0;Maringá;PR;Boleto Bancário;7200.0
812;2026-04-27T02:43:00;Beatriz Gomes;Placa de Vídeo RTX 4060;Informática;7;2100.0;Ibiporã;PR;Boleto Bancário;14700.0
813;2026-04-27T08:19:00;Larissa Lima;Memória RAM 16GB DDR4;Informática;5;320.0;Londrina;PR;Boleto Bancário;1600.0
814;2026-04-27T09:12:00;Bruna Martins;Switch Gigabit 8 Portas;Informática;6;135.0;Arapongas;PR;Cartão de Crédito;810.0
815;2026-04-27T11:43:00;Amanda Costa;Memória RAM 8GB DDR4;Informática;11;180.0;Ibiporã;PR;Pix;1980.0
816;2026-04-27T12:26:00;Julia Oliveira;Processador AMD Ryzen 7;Informática;5;1780.0;Ibiporã;PR;Cartão de Crédito;8900.0
817;2026-04-27T17:09:00;Vitor Lima;Mouse Gamer RGB;Informática;4;149.9;Apucarana;PR;Pix;599.6
818;2026-04-27T20:34:00;Guilherme Almeida;Roteador Wi-Fi 6;Informática;8;320.0;Ibiporã;PR;Cartão de Crédito;2560.0
819;2026-04-28T01:18:00;Gustavo Fernandes;Water Cooler 240mm;Informática;3;410.0;Apucarana;PR;Cartão de Crédito;1230.0
820;2026-04-28T02:07:00;Aline Gomes;Processador Intel i7;Informática;9;1950.0;Cambé;PR;Cartão de Crédito;17550.0
821;2026-04-28T02:55:00;Lucas Vieira;HD Externo 2TB;Informática;6;449.0;Cambé;PR;Pix;2694.0
822;2026-04-28T07:13:00;Thiago Rodrigues;Water Cooler 240mm;Informática;12;410.0;Apucarana;PR;Boleto Bancário;4920.0
823;2026-04-28T11:09:00;Gabriel Vieira;Fonte Real 750W;Informática;2;490.0;Apucarana;PR;Boleto Bancário;980.0
824;2026-04-28T18:47:00;Lucas Vieira;Teclado Mecânico;Informática;8;249.9;Londrina;PR;Cartão de Crédito;1999.2
825;2026-04-28T19:11:00;Pedro Gomes;Processador AMD Ryzen 7;Informática;11;1780.0;Londrina;PR;Cartão de Crédito;19580.0
826;2026-04-28T20:16:00;Vitor Ferreira;Headset Bluetooth;Informática;2;280.0;Arapongas;PR;Pix;560.0
827;2026-04-28T22:09:00;Rafael Souza;SSD 2TB NVMe;Informática;10;820.0;Cambé;PR;Boleto Bancário;8200.0
828;2026-04-29T05:03:00;Daniel Barbosa;Impressora Tanque Tinta;Informática;8;1100.0;Cambé;PR;Pix;8800.0
829;2026-04-29T18:39:00;Amanda Rodrigues;Mouse Sem Fio;Informática;4;89.9;Ibiporã;PR;Boleto Bancário;359.6
