id_venda;data;cliente;produto;categoria;quantidade;valor_unitario;cidade;estado;forma_pagamento
670;2026-04-08 19:43:00;Amanda Carvalho;Notebook Pro;Informática;1;6200.0;Ibiporã;PR;Boleto Bancário
671;2026-04-08 21:47:00;Vitor Ferreira;Headset Bluetooth;Informática;5;280.0;Cambé;PR;Cartão de Crédito
672;2026-04-09 06:58:00;Lucas Vieira;Mouse Gamer RGB;Informática;10;149.9;Maringá;PR;Pix
673;2026-04-09 07:28:00;Rodrigo Carvalho;Monitor Ultrawide 29;Informática;4;1150.0;Maringá;PR;Cartão de Crédito
674;2026-04-09 09:16:00;Beatriz Rodrigues;Mini PC Intel;Informática;7;1250.0;Arapongas;PR;Boleto Bancário
675;2026-04-09 10:11:00;Rodrigo Alves;Adaptador Bluetooth USB;Informática;2;39.9;Maringá;PR;Pix
676;2026-04-09 15:06:00;Ana Gomes;Cooler Fan 120mm;Informática;3;45.0;Maringá;PR;Pix
677;2026-04-09 15:25:00;Rafael Almeida;Placa-Mãe MSI Gaming;Informática;10;890.0;Ibiporã;PR;Cartão de Crédito
678;2026-04-09 17:32:00;Leonardo Ferreira;Repetidor Wi-Fi;Informática;5;89.0;Londrina;PR;Pix
679;2026-04-09 19:26:00;Felipe Lima;Monitor Ultrawide 29;Informática;12;1150.0;Maringá;PR;Cartão de Crédito
680;2026-04-09 22:09:00;Ana Alves;Monitor Gamer 24 144Hz;Informática;4;980.0;Arapongas;PR;Pix
681;2026-04-10 11:16:00;Aline Santos;Notebook Pro;Informática;4;6200.0;Cambé;PR;Boleto Bancário
682;2026-04-10 14:23:00;Diego Alves;Filtro Linha 6 Tomadas;Informática;4;49.9;Maringá;PR;Cartão de Crédito
683;2026-04-10 21:57:00;Enzo Rodrigues;Water Cooler 240mm;Informática;7;410.0;Apucarana;PR;Boleto Bancário
684;2026-04-11 04:38:00;Bruna Martins;Adaptador Bluetooth USB;Informática;2;39.9;Ibiporã;PR;Pix
685;2026-04-11 11:50:00;Diego Carvalho;Microfone Condensador;Informática;6;340.0;Maringá;PR;Pix
686;2026-04-11 14:49:00;Enzo Lima;Teclado de Membrana;Informática;11;79.9;Londrina;PR;Pix
687;2026-04-11 18:07:00;Thiago Silva;SSD 1TB NVMe;Informática;10;450.0;Arapongas;PR;Boleto Bancário
688;2026-04-11 18:36:00;Arthur Soares;SSD 500GB NVMe;Informática;1;260.0;Maringá;PR;Cartão de Crédito
689;2026-04-12 02:19:00;Bruna Vieira;Mini PC Intel;Informática;3;1250.0;Ibiporã;PR;Cartão de Crédito
690;2026-04-12 02:23:00;Felipe Santos;Memória RAM 16GB DDR4;Informática;1;320.0;Maringá;PR;Boleto Bancário
691;2026-04-12 08:00:00;Rafael Oliveira;SSD 500GB NVMe;Informática;1;260.0;Apucarana;PR;Boleto Bancário
692;2026-04-12 08:52:00;Larissa Santos;Memória RAM 16GB DDR4;Informática;8;320.0;Arapongas;PR;Cartão de Crédito
693;2026-04-12 09:47:00;Yasmin Almeida;Teclado Mecânico;Informática;12;249.9;Cambé;PR;Cartão de Crédito
694;2026-04-12 10:01:00;Vitor Soares;HD Externo 2TB;Informática;9;449.0;Apucarana;PR;Boleto Bancário
695;2026-04-12 10:41:00;Aline Gomes;Monitor Gamer 24 144Hz;Informática;12;980.0;Maringá;PR;Boleto Bancário
696;2026-04-12 10:53:00;Bruna Pereira;Impressora Tanque Tinta;Informática;1;1100.0;Arapongas;PR;Boleto Bancário
697;2026-04-12 11:49:00;Diego Alves;Tablet Android 10;Informática;1;899.0;Apucarana;PR;Cartão de Crédito
698;2026-04-12 15:11:00;Letícia Souza;Placa de Vídeo RX 7600;Informática;4;1650.0;Ibiporã;PR;Boleto Bancário
699;2026-04-12 17:23:00;Vitor Ferreira;Water Cooler 240mm;Informática;8;410.0;Ibiporã;PR;Cartão de Crédito
700;2026-04-12 19:03:00;Beatriz Ferreira;Placa-Mãe ASUS Prime;Informática;11;780.0;Apucarana;PR;Boleto Bancário
701;2026-04-12 20:05:00;Felipe Alves;Tablet Android 10;Informática;2;899.0;Londrina;PR;Pix
702;2026-04-12 22:46:00;Gabriel Almeida;Notebook Pro;Informática;4;6200.0;Arapongas;PR;Boleto Bancário
703;2026-04-13 02:09:00;Julia Fernandes;Scanner de Mesa;Informática;6;650.0;Arapongas;PR;Boleto Bancário
704;2026-04-13 10:50:00;Bruna Martins;Roteador Wi-Fi 6;Informática;3;320.0;Maringá;PR;Boleto Bancário
705;2026-04-13 13:43:00;Ana Alves;Monitor 21.5 IPS;Informática;12;599.0;Londrina;PR;Cartão de Crédito
706;2026-04-13 16:05:00;Larissa Silva;Fonte Real 750W;Informática;5;490.0;Apucarana;PR;Pix
707;2026-04-13 17:02:00;Daniel Souza;Caixa de Som PC;Informática;3;120.0;Londrina;PR;Pix
708;2026-04-13 21:53:00;Bruna Oliveira;Mini PC Intel;Informática;6;1250.0;Ibiporã;PR;Pix
709;2026-04-13 23:28:00;Thiago Soares;Fonte Real 750W;Informática;5;490.0;Londrina;PR;Boleto Bancário
710;2026-04-14 00:20:00;Beatriz Ferreira;Gabinete Gamer ATX;Informática;1;320.0;Cambé;PR;Pix
711;2026-04-14 08:32:00;Gustavo Fernandes;Fonte Real 650W;Informática;6;380.0;Arapongas;PR;Boleto Bancário
712;2026-04-14 09:29:00;Bruna Martins;Memória RAM 32GB DDR5;Informática;12;750.0;Arapongas;PR;Boleto Bancário
713;2026-04-14 11:32:00;Letícia Santos;Mini PC Intel;Informática;11;1250.0;Ibiporã;PR;Cartão de Crédito
714;2026-04-14 13:32:00;Lucas Santos;Webcam Full HD;Informática;10;210.0;Maringá;PR;Pix
715;2026-04-14 14:36:00;Amanda Carvalho;Mouse Sem Fio;Informática;6;89.9;Arapongas;PR;Boleto Bancário
716;2026-04-14 16:52:00;João Lopes;Memória RAM 32GB DDR5;Informática;11;750.0;Maringá;PR;Boleto Bancário
717;2026-04-14 20:11:00;Vinícius Lopes;Roteador Wi-Fi 6;Informática;4;320.0;Maringá;PR;Pix
718;2026-04-14 21:32:00;Rafael Souza;Impressora Tanque Tinta;Informática;9;1100.0;Maringá;PR;Pix
719;2026-04-14 22:40:00;Guilherme Carvalho;Cadeira Gamer;Informática;11;990.0;Cambé;PR;Cartão de Crédito
720;2026-04-14 23:10:00;Aline Souza;Mouse Gamer RGB;Informática;9;149.9;Cambé;PR;Boleto Bancário
721;2026-04-15 02:14:00;Rafael Santos;Memória RAM 16GB DDR4;Informática;6;320.0;Maringá;PR;Boleto Bancário
722;2026-04-15 03:08:00;André Costa;Processador AMD Ryzen 7;Informática;6;1780.0;Arapongas;PR;Pix
723;2026-04-15 08:02:00;Arthur Lopes;Mouse Sem Fio;Informática;12;89.9;Ibiporã;PR;Boleto Bancário
724;2026-04-15 10:25:00;Gustavo Fernandes;Water Cooler 240mm;Informática;4;410.0;Londrina;PR;Cartão de Crédito
725;2026-04-15 10:34:00;Felipe Rodrigues;SSD 2TB NVMe;Informática;10;820.0;Cambé;PR;Pix
726;2026-04-15 18:04:00;Leonardo Pereira;Switch Gigabit 8 Portas;Informática;10;135.0;Maringá;PR;Boleto Bancário
727;2026-04-16 00:01:00;Larissa Almeida;Fonte Real 650W;Informática;11;380.0;Londrina;PR;Pix
728;2026-04-16 10:45:00;Amanda Souza;Placa-Mãe MSI Gaming;Informática;8;890.0;Maringá;PR;Boleto Bancário
729;2026-04-16 11:55:00;Pedro Gomes;Switch Gigabit 8 Portas;Informática;12;135.0;Ibiporã;PR;Pix
730;2026-04-16 18:43:00;Beatriz Ferreira;SSD 2TB NVMe;Informática;8;820.0;Arapongas;PR;Cartão de Crédito
731;2026-04-17 05:12:00;Maria Lima;SSD 1TB NVMe;Informática;4;450.0;Londrina;PR;Pix
732;2026-04-17 05:42:00;Mateus Costa;Suporte Articulado;Informática;5;150.0;Arapongas;PR;Cartão de Crédito
733;2026-04-17 09:07:00;Bruna Pereira;Filtro Linha 6 Tomadas;Informática;4;49.9;Maringá;PR;Cartão de Crédito
734;2026-04-17 09:09:00;Arthur Soares;SSD 2TB NVMe;Informática;10;820.0;Arapongas;PR;Boleto Bancário
735;2026-04-17 10:59:00;Beatriz Gomes;Mouse Gamer RGB;Informática;4;149.9;Arapongas;PR;Pix
736;2026-04-17 13:09:00;Arthur Alves;Cadeira Gamer;Informática;10;990.0;Ibiporã;PR;Pix
737;2026-04-17 17:33:00;Amanda Santos;Nobreak 1500VA;Informática;7;799.0;Cambé;PR;Boleto Bancário
738;2026-04-17 19:38:00;Enzo Lima;Adaptador Bluetooth USB;Informática;9;39.9;Cambé;PR;Boleto Bancário
739;2026-04-17 19:40:00;André Almeida;Scanner de Mesa;Informática;9;650.0;Londrina;PR;Pix
740;2026-04-18 08:53:00;Arthur Alves;Monitor 21.5 IPS;Informática;4;599.0;Cambé;PR;Boleto Bancário
741;2026-04-18 11:57:00;Letícia Costa;Caixa de Som PC;Informática;1;120.0;Cambé;PR;Pix
742;2026-04-18 14:21:00;André Costa;Monitor 4K 32;Informática;11;2400.0;Londrina;PR;Cartão de Crédito
743;2026-04-18 15:06:00;Arthur Soares;Cooler Fan 120mm;Informática;7;45.0;Apucarana;PR;Pix
744;2026-04-18 16:07:00;Beatriz Fernandes;Monitor 21.5 IPS;Informática;7;599.0;Apucarana;PR;Boleto Bancário
745;2026-04-18 17:02:00;Amanda Souza;Placa de Vídeo RX 7600;Informática;9;1650.0;Maringá;PR;Pix
746;2026-04-18 17:47:00;Aline Ferreira;Notebook Pro;Informática;2;6200.0;Ibiporã;PR;Boleto Bancário
747;2026-04-18 19:49:00;Amanda Gomes;Memória RAM 16GB DDR4;Informática;10;320.0;Ibiporã;PR;Boleto Bancário
748;2026-04-18 20:50:00;Ana Gomes;Memória RAM 32GB DDR5;Informática;7;750.0;Apucarana;PR;Pix
749;2026-04-19 05:31:00;Thiago Souza;Processador AMD Ryzen 7;Informática;8;1780.0;Cambé;PR;Boleto Bancário
750;2026-04-19 07:11:00;Thiago Costa;HD Externo 1TB;Informática;2;299.0;Apucarana;PR;Pix
751;2026-04-19 15:38:00;João Santos;Impressora Tanque Tinta;Informática;12;1100.0;Maringá;PR;Boleto Bancário
752;2026-04-19 16:23:00;João Ribeiro;Nobreak 1500VA;Informática;2;799.0;Londrina;PR;Boleto Bancário
753;2026-04-19 22:16:00;Felipe Oliveira;Mousepad Extended;Informática;6;69.9;Londrina;PR;Boleto Bancário
754;2026-04-19 23:03:00;Gabriel Almeida;Scanner de Mesa;Informática;12;650.0;Cambé;PR;Boleto Bancário
755;2026-04-20 04:55:00;Arthur Pereira;SSD 1TB NVMe;Informática;9;450.0;Arapongas;PR;Cartão de Crédito
756;2026-04-20 05:44:00;Gabriel Vieira;Cadeira Gamer;Informática;6;990.0;Cambé;PR;Boleto Bancário
757;2026-04-20 09:36:00;Enzo Soares;SSD 500GB NVMe;Informática;3;260.0;Maringá;PR;Boleto Bancário
758;2026-04-20 12:00:00;Felipe Lopes;Placa de Vídeo RX 7600;Informática;5;1650.0;Apucarana;PR;Boleto Bancário
759;2026-04-20 14:14:00;Guilherme Santos;Cadeira Gamer;Informática;5;990.0;Ibiporã;PR;Cartão de Crédito
760;2026-04-20 17:31:00;Enzo Vieira;Memória RAM 16GB DDR4;Informática;4;320.0;Londrina;PR;Boleto Bancário
761;2026-04-20 17:49:00;Pedro Ribeiro;Suporte Articulado;Informática;1;150.0;Arapongas;PR;Pix
762;2026-04-20 21:23:00;Vitor Soares;Monitor Gamer 27 165Hz;Informática;1;1350.0;Cambé;PR;Pix
763;2026-04-21 03:00:00;Arthur Fernandes;Fonte Real 750W;Informática;10;490.0;Ibiporã;PR;Pix
764;2026-04-21 03:50:00;Vitor Souza;Monitor 21.5 IPS;Informática;8;599.0;Londrina;PR;Boleto Bancário
765;2026-04-21 05:06:00;Larissa Lima;Switch Gigabit 8 Portas;Informática;4;135.0;Cambé;PR;Pix
766;2026-04-21 05:08:00;Vitor Barbosa;Notebook Home;Informática;9;2499.0;Maringá;PR;Cartão de Crédito
767;2026-04-21 11:40:00;Guilherme Carvalho;SSD 2TB NVMe;Informática;1;820.0;Ibiporã;PR;Pix
768;2026-04-21 12:01:00;Guilherme Carvalho;Placa de Vídeo RTX 4060;Informática;1;2100.0;Ibiporã;PR;Boleto Bancário
769;2026-04-21 23:20:00;Lucas Pereira;Switch Gigabit 8 Portas;Informática;6;135.0;Londrina;PR;Cartão de Crédito
770;2026-04-22 00:33:00;Julia Carvalho;Memória RAM 8GB DDR4;Informática;3;180.0;Maringá;PR;Boleto Bancário
771;2026-04-22 02:58:00;Letícia Santos;Cooler Fan 120mm;Informática;11;45.0;Ibiporã;PR;Boleto Bancário
772;2026-04-22 05:46:00;Aline Santos;Switch Gigabit 8 Portas;Informática;9;135.0;Maringá;PR;Pix
773;2026-04-22 07:53:00;Bruna Silva;Filtro Linha 6 Tomadas;Informática;6;49.9;Londrina;PR;Cartão de Crédito
774;2026-04-22 08:26:00;Lucas Pereira;Cadeira Gamer;Informática;6;990.0;Apucarana;PR;Pix
775;2026-04-22 11:46:00;André Martins;Placa-Mãe ASUS Prime;Informática;7;780.0;Cambé;PR;Cartão de Crédito
776;2026-04-22 20:50:00;Pedro Gomes;Cooler Fan 120mm;Informática;3;45.0;Londrina;PR;Boleto Bancário
777;2026-04-22 20:52:00;Beatriz Lima;Water Cooler 240mm;Informática;9;410.0;Arapongas;PR;Boleto Bancário
778;2026-04-22 23:37:00;Rodrigo Carvalho;HD Externo 2TB;Informática;4;449.0;Cambé;PR;Cartão de Crédito
779;2026-04-23 01:08:00;Aline Santos;Memória RAM 8GB DDR4;Informática;12;180.0;Ibiporã;PR;Boleto Bancário
780;2026-04-23 01:37:00;Gustavo Costa;Placa-Mãe MSI Gaming;Informática;12;890.0;Ibiporã;PR;Boleto Bancário
781;2026-04-23 03:33:00;Rafael Oliveira;Scanner de Mesa;Informática;7;650.0;Cambé;PR;Pix
782;2026-04-23 09:53:00;Diego Alves;Gabinete Gamer ATX;Informática;10;320.0;Cambé;PR;Pix
783;2026-04-23 10:26:00;Yasmin Lima;Memória RAM 32GB DDR5;Informática;10;750.0;Arapongas;PR;Boleto Bancário
784;2026-04-23 14:33:00;João Vieira;Nobreak 1500VA;Informática;8;799.0;Arapongas;PR;Cartão de Crédito
785;2026-04-23 14:49:00;Larissa Almeida;Notebook Home;Informática;12;2499.0;Apucarana;PR;Cartão de Crédito
786;2026-04-23 23:44:00;Gabriel Fernandes;Processador Intel i7;Informática;1;1950.0;Arapongas;PR;Boleto Bancário
787;2026-04-24 02:36:00;Letícia Costa;Memória RAM 16GB DDR4;Informática;4;320.0;Cambé;PR;Pix
788;2026-04-24 02:57:00;Gabriel Martins;Webcam Full HD;Informática;6;210.0;Apucarana;PR;Boleto Bancário
789;2026-04-24 07:54:00;Yasmin Vieira;Notebook Gamer;Informática;1;5499.0;Ibiporã;PR;Cartão de Crédito
790;2026-04-24 08:11:00;Letícia Souza;Impressora Tanque Tinta;Informática;5;1100.0;Londrina;PR;Pix
791;2026-04-24 11:28:00;Rodrigo Alves;Mouse Sem Fio;Informática;9;89.9;Apucarana;PR;Cartão de Crédito
792;2026-04-24 11:48:00;Vinícius Lopes;Memória RAM 16GB DDR4;Informática;6;320.0;Apucarana;PR;Pix
793;2026-04-24 13:17:00;Leonardo Pereira;Nobreak 1500VA;Informática;10;799.0;Londrina;PR;Cartão de Crédito
794;2026-04-24 15:10:00;Beatriz Lima;HD Externo 1TB;Informática;6;299.0;Ibiporã;PR;Pix
795;2026-04-24 21:13:00;André Almeida;Monitor Gamer 24 144Hz;Informática;11;980.0;Maringá;PR;Pix
796;2026-04-25 07:34:00;Vitor Barbosa;SSD 500GB NVMe;Informática;8;260.0;Cambé;PR;Pix
797;2026-04-25 17:35:00;Guilherme Martins;Monitor 21.5 IPS;Informática;12;599.0;Londrina;PR;Boleto Bancário
798;2026-04-25 19:00:00;Leonardo Alves;Mouse Sem Fio;Informática;12;89.9;Ibiporã;PR;Pix
799;2026-04-25 21:59:00;Gabriel Oliveira;Repetidor Wi-Fi;Informática;1;89.0;Maringá;PR;Boleto Bancário
800;2026-04-26 01:03:00;Beatriz Lima;Mini PC Intel;Informática;6;1250.0;Londrina;PR;Cartão de Crédito
801;2026-04-26 07:09:00;Rafael Silva;Water Cooler 240mm;Informática;6;410.0;Arapongas;PR;Boleto Bancário
802;2026-04-26 07:48:00;Beatriz Fernandes;Roteador Wi-Fi 6;Informática;10;320.0;Cambé;PR;Pix
803;2026-04-26 10:04:00;Enzo Lima;SSD 2TB NVMe;Informática;2;820.0;Apucarana;PR;Boleto Bancário
804;2026-04-26 11:23:00;André Santos;Mouse Gamer RGB;Informática;1;149.9;Apucarana;PR;Pix
805;2026-04-26 14:19:00;Guilherme Ribeiro;Placa-Mãe MSI Gaming;Informática;4;890.0;Apucarana;PR;Pix
806;2026-04-26 16:09:00;Arthur Fernandes;Mouse Sem Fio;Informática;9;89.9;Apucarana;PR;Cartão de Crédito
807;2026-04-26 19:03:00;Bruna Vieira;Memória RAM 16GB DDR4;Informática;1;320.0;Maringá;PR;Cartão de Crédito
808;2026-04-26 22:38:00;Rodrigo Alves;Mousepad Extended;Informática;1;69.9;Arapongas;PR;Boleto Bancário
809;2026-04-27 00:46:00;Letícia Pereira;SSD 500GB NVMe;Informática;6;260.0;Arapongas;PR;Boleto Bancário
810;2026-04-27 02:20:00;Diego Pereira;Monitor 4K 32;Informática;6;2400.0;Maringá;PR;Cartão de Crédito
811;2026-04-27 02:42:00;Amanda Vieira;Monitor 4K 32;Informática;3;2400.0;Maringá;PR;Boleto Bancário
812;2026-04-27 02:43:00;Beatriz Gomes;Placa de Vídeo RTX 4060;Informática;7;2100.0;Ibiporã;PR;Boleto Bancário
813;2026-04-27 08:19:00;Larissa Lima;Memória RAM 16GB DDR4;Informática;5;320.0;Londrina;PR;Boleto Bancário
814;2026-04-27 09:12:00;Bruna Martins;Switch Gigabit 8 Portas;Informática;6;135.0;Arapongas;PR;Cartão de Crédito
815;2026-04-27 11:43:00;Amanda Costa;Memória RAM 8GB DDR4;Informática;11;180.0;Ibiporã;PR;Pix
816;2026-04-27 12:26:00;Julia Oliveira;Processador AMD Ryzen 7;Informática;5;1780.0;Ibiporã;PR;Cartão de Crédito
817;2026-04-27 17:09:00;Vitor Lima;Mouse Gamer RGB;Informática;4;149.9;Apucarana;PR;Pix
818;2026-04-27 20:34:00;Guilherme Almeida;Roteador Wi-Fi 6;Informática;8;320.0;Ibiporã;PR;Cartão de Crédito
819;2026-04-28 01:18:00;Gustavo Fernandes;Water Cooler 240mm;Informática;3;410.0;Apucarana;PR;Cartão de Crédito
820;2026-04-28 02:07:00;Aline Gomes;Processador Intel i7;Informática;9;1950.0;Cambé;PR;Cartão de Crédito
821;2026-04-28 02:55:00;Lucas Vieira;HD Externo 2TB;Informática;6;449.0;Cambé;PR;Pix
822;2026-04-28 07:13:00;Thiago Rodrigues;Water Cooler 240mm;Informática;12;410.0;Apucarana;PR;Boleto Bancário
823;2026-04-28 11:09:00;Gabriel Vieira;Fonte Real 750W;Informática;2;490.0;Apucarana;PR;Boleto Bancário
824;2026-04-28 18:47:00;Lucas Vieira;Teclado Mecânico;Informática;8;249.9;Londrina;PR;Cartão de Crédito
825;2026-04-28 19:11:00;Pedro Gomes;Processador AMD Ryzen 7;Informática;11;1780.0;Londrina;PR;Cartão de Crédito
826;2026-04-28 20:16:00;Vitor Ferreira;Headset Bluetooth;Informática;2;280.0;Arapongas;PR;Pix
827;2026-04-28 22:09:00;Rafael Souza;SSD 2TB NVMe;Informática;10;820.0;Cambé;PR;Boleto Bancário
828;2026-04-29 05:03:00;Daniel Barbosa;Impressora Tanque Tinta;Informática;8;1100.0;Cambé;PR;Pix
829;2026-04-29 18:39:00;Amanda Rodrigues;Mouse Sem Fio;Informática;4;89.9;Ibiporã;PR;Boleto Bancário
830;2026-04-29 21:46:00;Thiago Vieira;Roteador Wi-Fi 6;Informática;8;320.0;Cambé;PR;Cartão de Crédito
831;2026-04-29 22:13:00;Rodrigo Carvalho;Placa-Mãe MSI Gaming;Informática;8;890.0;Londrina;PR;Pix
832;2026-04-29 22:19:00;Vinícius Lopes;Mouse Sem Fio;Informática;11;89.9;Ibiporã;PR;Pix
833;2026-04-30 03:17:00;Larissa Almeida;Monitor Gamer 24 144Hz;Informática;4;980.0;Maringá;PR;Boleto Bancário
834;2026-04-30 04:39:00;Diego Carvalho;Gabinete Gamer ATX;Informática;7;320.0;Maringá;PR;Boleto Bancário
835;2026-04-30 09:10:00;Beatriz Lima;Tablet Android 10;Informática;6;899.0;Arapongas;PR;Pix
836;2026-04-30 13:03:00;Amanda Ribeiro;Processador AMD Ryzen 7;Informática;8;1780.0;Londrina;PR;Pix
837;2026-04-30 15:56:00;Ana Lopes;Monitor Gamer 24 144Hz;Informática;3;980.0;Apucarana;PR;Pix
838;2026-04-30 22:19:00;Julia Oliveira;Switch Gigabit 8 Portas;Informática;3;135.0;Cambé;PR;Cartão de Crédito
839;2026-05-01 01:40:00;Ana Lima;Caixa de Som PC;Informática;2;120.0;Apucarana;PR;Boleto Bancário
840;2026-05-01 03:43:00;Lucas Martins;Notebook Pro;Informática;5;6200.0;Cambé;PR;Pix
841;2026-05-01 06:23:00;Enzo Almeida;Caixa de Som PC;Informática;7;120.0;Maringá;PR;Boleto Bancário
842;2026-05-01 09:02:00;Larissa Pereira;Fonte Real 750W;Informática;3;490.0;Arapongas;PR;Pix
843;2026-05-01 09:34:00;Enzo Ferreira;Placa-Mãe ASUS Prime;Informática;4;780.0;Ibiporã;PR;Boleto Bancário
844;2026-05-01 14:40:00;Felipe Lima;Microfone Condensador;Informática;10;340.0;Apucarana;PR;Boleto Bancário
845;2026-05-01 15:28:00;Letícia Carvalho;Impressora Tanque Tinta;Informática;3;1100.0;Ibiporã;PR;Boleto Bancário
846;2026-05-01 22:53:00;Felipe Santos;Placa-Mãe ASUS Prime;Informática;12;780.0;Cambé;PR;Pix
847;2026-05-01 23:46:00;Enzo Almeida;Memória RAM 16GB DDR4;Informática;10;320.0;Arapongas;PR;Pix
848;2026-05-02 01:40:00;Rodrigo Fernandes;Repetidor Wi-Fi;Informática;8;89.0;Maringá;PR;Pix
849;2026-05-02 02:05:00;Aline Souza;Caixa de Som PC;Informática;10;120.0;Londrina;PR;Boleto Bancário
850;2026-05-02 08:02:00;Diego Santos;Switch Gigabit 8 Portas;Informática;7;135.0;Apucarana;PR;Pix
851;2026-05-02 14:16:00;Enzo Costa;Notebook Pro;Informática;1;6200.0;Londrina;PR;Cartão de Crédito
852;2026-05-02 15:41:00;Bruna Silva;Memória RAM 32GB DDR5;Informática;11;750.0;Londrina;PR;Cartão de Crédito
853;2026-05-02 16:09:00;Gustavo Fernandes;Tablet Android 10;Informática;8;899.0;Cambé;PR;Pix
854;2026-05-02 16:29:00;Yasmin Lima;Headset Bluetooth;Informática;10;280.0;Arapongas;PR;Cartão de Crédito
855;2026-05-02 19:54:00;Bruno Rodrigues;HD Externo 2TB;Informática;6;449.0;Apucarana;PR;Boleto Bancário
856;2026-05-02 21:07:00;Enzo Alves;Mini PC Intel;Informática;7;1250.0;Ibiporã;PR;Pix
857;2026-05-03 00:22:00;Yasmin Fernandes;Placa-Mãe MSI Gaming;Informática;1;890.0;Cambé;PR;Boleto Bancário
858;2026-05-03 04:29:00;Gustavo Souza;Caixa de Som PC;Informática;5;120.0;Londrina;PR;Pix
859;2026-05-03 05:33:00;Vitor Ferreira;Repetidor Wi-Fi;Informática;1;89.0;Ibiporã;PR;Boleto Bancário
860;2026-05-03 07:44:00;Amanda Oliveira;Teclado de Membrana;Informática;5;79.9;Londrina;PR;Cartão de Crédito
861;2026-05-03 10:59:00;Daniel Barbosa;Microfone Condensador;Informática;10;340.0;Arapongas;PR;Boleto Bancário
862;2026-05-03 16:26:00;Ana Lima;Mouse Gamer RGB;Informática;7;149.9;Arapongas;PR;Pix
863;2026-05-03 18:25:00;Vitor Soares;Microfone Condensador;Informática;4;340.0;Ibiporã;PR;Cartão de Crédito
864;2026-05-03 20:11:00;Felipe Costa;Monitor Gamer 24 144Hz;Informática;4;980.0;Cambé;PR;Pix
865;2026-05-04 07:54:00;Julia Carvalho;Headset Gamer;Informática;3;199.9;Apucarana;PR;Boleto Bancário
866;2026-05-04 08:46:00;Rodrigo Ribeiro;Memória RAM 32GB DDR5;Informática;1;750.0;Londrina;PR;Boleto Bancário
867;2026-05-04 09:47:00;Thiago Rodrigues;Processador AMD Ryzen 7;Informática;12;1780.0;Arapongas;PR;Boleto Bancário
868;2026-05-04 11:35:00;Rodrigo Ribeiro;Microfone Condensador;Informática;2;340.0;Maringá;PR;Boleto Bancário
869;2026-05-04 14:13:00;Thiago Costa;Webcam Full HD;Informática;12;210.0;Cambé;PR;Pix
870;2026-05-04 15:15:00;Amanda Gomes;Notebook Home;Informática;8;2499.0;Cambé;PR;Pix
871;2026-05-04 21:31:00;Aline Ferreira;Repetidor Wi-Fi;Informática;7;89.0;Apucarana;PR;Cartão de Crédito
872;2026-05-05 03:01:00;Pedro Carvalho;SSD 2TB NVMe;Informática;10;820.0;Londrina;PR;Boleto Bancário
873;2026-05-05 06:14:00;Beatriz Rodrigues;Monitor Gamer 27 165Hz;Informática;4;1350.0;Ibiporã;PR;Boleto Bancário
874;2026-05-05 06:22:00;Guilherme Martins;Water Cooler 240mm;Informática;9;410.0;Cambé;PR;Pix
875;2026-05-05 16:42:00;André Almeida;Placa de Vídeo RTX 4060;Informática;10;2100.0;Arapongas;PR;Boleto Bancário
876;2026-05-05 17:02:00;Amanda Oliveira;Headset Gamer;Informática;10;199.9;Arapongas;PR;Boleto Bancário
877;2026-05-06 02:30:00;Thiago Rodrigues;Placa-Mãe MSI Gaming;Informática;12;890.0;Ibiporã;PR;Boleto Bancário
878;2026-05-06 02:57:00;Thiago Ribeiro;Suporte Articulado;Informática;5;150.0;Arapongas;PR;Boleto Bancário
879;2026-05-06 03:55:00;Amanda Costa;Placa-Mãe MSI Gaming;Informática;10;890.0;Londrina;PR;Cartão de Crédito
880;2026-05-06 04:28:00;João Vieira;Monitor Gamer 24 144Hz;Informática;12;980.0;Ibiporã;PR;Boleto Bancário
881;2026-05-06 06:07:00;Vinícius Lopes;Placa-Mãe ASUS Prime;Informática;11;780.0;Cambé;PR;Boleto Bancário
882;2026-05-06 09:08:00;Letícia Santos;Mouse Sem Fio;Informática;1;89.9;Apucarana;PR;Boleto Bancário
883;2026-05-06 10:30:00;Diego Lima;Cadeira Gamer;Informática;8;990.0;Arapongas;PR;Boleto Bancário
884;2026-05-06 13:45:00;Aline Santos;Monitor Gamer 24 144Hz;Informática;12;980.0;Apucarana;PR;Pix
885;2026-05-06 14:10:00;Enzo Santos;Teclado de Membrana;Informática;5;79.9;Maringá;PR;Cartão de Crédito
886;2026-05-06 14:50:00;Enzo Lima;Impressora Tanque Tinta;Informática;12;1100.0;Apucarana;PR;Boleto Bancário
887;2026-05-06 16:40:00;Gabriel Ferreira;Adaptador Bluetooth USB;Informática;1;39.9;Ibiporã;PR;Pix
888;2026-05-06 17:48:00;Gabriel Vieira;Cabo de Rede CAT6 5m;Informática;10;25.0;Londrina;PR;Boleto Bancário
889;2026-05-06 18:50:00;Letícia Costa;Cooler Fan 120mm;Informática;10;45.0;Londrina;PR;Pix
890;2026-05-06 22:36:00;Beatriz Alves;Monitor Gamer 27 165Hz;Informática;3;1350.0;Cambé;PR;Cartão de Crédito
891;2026-05-06 23:41:00;Pedro Ribeiro;Water Cooler 240mm;Informática;3;410.0;Cambé;PR;Pix
892;2026-05-07 00:23:00;Mateus Soares;Water Cooler 240mm;Informática;1;410.0;Ibiporã;PR;Cartão de Crédito
