id_venda;data;cliente;produto;categoria;quantidade;valor_unitario;cidade;estado;forma_pagamento
693;12/04/2026 09:47;Yasmin Almeida;Teclado Mecânico;Informática;12;249.9;Cambé;PR;Cartão de Crédito
694;12/04/2026 10:01;Vitor Soares;HD Externo 2TB;Informática;9;449.0;Apucarana;PR;Boleto Bancário
695;12/04/2026 10:41;Aline Gomes;Monitor Gamer 24 144Hz;Informática;12;980.0;Maringá;PR;Boleto Bancário
696;12/04/2026 10:53;Bruna Pereira;Impressora Tanque Tinta;Informática;1;1100.0;Arapongas;PR;Boleto Bancário
697;12/04/2026 11:49;Diego Alves;Tablet Android 10;Informática;1;899.0;Apucarana;PR;Cartão de Crédito
698;12/04/2026 15:11;Letícia Souza;Placa de Vídeo RX 7600;Informática;4;1650.0;Ibiporã;PR;Boleto Bancário
699;12/04/2026 17:23;Vitor Ferreira;Water Cooler 240mm;Informática;8;410.0;Ibiporã;PR;Cartão de Crédito
700;12/04/2026 19:03;Beatriz Ferreira;Placa-Mãe ASUS Prime;Informática;11;780.0;Apucarana;PR;Boleto Bancário
701;12/04/2026 20:05;Felipe Alves;Tablet Android 10;Informática;2;899.0;Londrina;PR;Pix
702;12/04/2026 22:46;Gabriel Almeida;Notebook Pro;Informática;4;6200.0;Arapongas;PR;Boleto Bancário
703;13/04/2026 02:09;Julia Fernandes;Scanner de Mesa;Informática;6;650.0;Arapongas;PR;Boleto Bancário
704;13/04/2026 10:50;Bruna Martins;Roteador Wi-Fi 6;Informática;3;320.0;Maringá;PR;Boleto Bancário
705;13/04/2026 13:43;Ana Alves;Monitor 21.5 IPS;Informática;12;599.0;Londrina;PR;Cartão de Crédito
706;13/04/2026 16:05;Larissa Silva;Fonte Real 750W;Informática;5;490.0;Apucarana;PR;Pix
707;13/04/2026 17:02;Daniel Souza;Caixa de Som PC;Informática;3;120.0;Londrina;PR;Pix
708;13/04/2026 21:53;Bruna Oliveira;Mini PC Intel;Informática;6;1250.0;Ibiporã;PR;Pix
709;13/04/2026 23:28;Thiago Soares;Fonte Real 750W;Informática;5;490.0;Londrina;PR;Boleto Bancário
710;14/04/2026 00:20;Beatriz Ferreira;Gabinete Gamer ATX;Informática;1;320.0;Cambé;PR;Pix
711;14/04/2026 08:32;Gustavo Fernandes;Fonte Real 650W;Informática;6;380.0;Arapongas;PR;Boleto Bancário
712;14/04/2026 09:29;Bruna Martins;Memória RAM 32GB DDR5;Informática;12;750.0;Arapongas;PR;Boleto Bancário
713;14/04/2026 11:32;Letícia Santos;Mini PC Intel;Informática;11;1250.0;Ibiporã;PR;Cartão de Crédito
714;14/04/2026 13:32;Lucas Santos;Webcam Full HD;Informática;10;210.0;Maringá;PR;Pix
715;14/04/2026 14:36;Amanda Carvalho;Mouse Sem Fio;Informática;6;89.9;Arapongas;PR;Boleto Bancário
716;14/04/2026 16:52;João Lopes;Memória RAM 32GB DDR5;Informática;11;750.0;Maringá;PR;Boleto Bancário
717;14/04/2026 20:11;Vinícius Lopes;Roteador Wi-Fi 6;Informática;4;320.0;Maringá;PR;Pix
718;14/04/2026 21:32;Rafael Souza;Impressora Tanque Tinta;Informática;9;1100.0;Maringá;PR;Pix
719;14/04/2026 22:40;Guilherme Carvalho;Cadeira Gamer;Informática;11;990.0;Cambé;PR;Cartão de Crédito
720;14/04/2026 23:10;Aline Souza;Mouse Gamer RGB;Informática;9;149.9;Cambé;PR;Boleto Bancário
721;15/04/2026 02:14;Rafael Santos;Memória RAM 16GB DDR4;Informática;6;320.0;Maringá;PR;Boleto Bancário
722;15/04/2026 03:08;André Costa;Processador AMD Ryzen 7;Informática;6;1780.0;Arapongas;PR;Pix
723;15/04/2026 08:02;Arthur Lopes;Mouse Sem Fio;Informática;12;89.9;Ibiporã;PR;Boleto Bancário
724;15/04/2026 10:25;Gustavo Fernandes;Water Cooler 240mm;Informática;4;410.0;Londrina;PR;Cartão de Crédito
725;15/04/2026 10:34;Felipe Rodrigues;SSD 2TB NVMe;Informática;10;820.0;Cambé;PR;Pix
726;15/04/2026 18:04;Leonardo Pereira;Switch Gigabit 8 Portas;Informática;10;135.0;Maringá;PR;Boleto Bancário
727;16/04/2026 00:01;Larissa Almeida;Fonte Real 650W;Informática;11;380.0;Londrina;PR;Pix
728;16/04/2026 10:45;Amanda Souza;Placa-Mãe MSI Gaming;Informática;8;890.0;Maringá;PR;Boleto Bancário
729;16/04/2026 11:55;Pedro Gomes;Switch Gigabit 8 Portas;Informática;12;135.0;Ibiporã;PR;Pix
730;16/04/2026 18:43;Beatriz Ferreira;SSD 2TB NVMe;Informática;8;820.0;Arapongas;PR;Cartão de Crédito
731;17/04/2026 05:12;Maria Lima;SSD 1TB NVMe;Informática;4;450.0;Londrina;PR;Pix
732;17/04/2026 05:42;Mateus Costa;Suporte Articulado;Informática;5;150.0;Arapongas;PR;Cartão de Crédito
733;17/04/2026 09:07;Bruna Pereira;Filtro Linha 6 Tomadas;Informática;4;49.9;Maringá;PR;Cartão de Crédito
734;17/04/2026 09:09;Arthur Soares;SSD 2TB NVMe;Informática;10;820.0;Arapongas;PR;Boleto Bancário
735;17/04/2026 10:59;Beatriz Gomes;Mouse Gamer RGB;Informática;4;149.9;Arapongas;PR;Pix
736;17/04/2026 13:09;Arthur Alves;Cadeira Gamer;Informática;10;990.0;Ibiporã;PR;Pix
737;17/04/2026 17:33;Amanda Santos;Nobreak 1500VA;Informática;7;799.0;Cambé;PR;Boleto Bancário
738;17/04/2026 19:38;Enzo Lima;Adaptador Bluetooth USB;Informática;9;39.9;Cambé;PR;Boleto Bancário
739;17/04/2026 19:40;André Almeida;Scanner de Mesa;Informática;9;650.0;Londrina;PR;Pix
740;18/04/2026 08:53;Arthur Alves;Monitor 21.5 IPS;Informática;4;599.0;Cambé;PR;Boleto Bancário
741;18/04/2026 11:57;Letícia Costa;Caixa de Som PC;Informática;1;120.0;Cambé;PR;Pix
742;18/04/2026 14:21;André Costa;Monitor 4K 32;Informática;11;2400.0;Londrina;PR;Cartão de Crédito
743;18/04/2026 15:06;Arthur Soares;Cooler Fan 120mm;Informática;7;45.0;Apucarana;PR;Pix
744;18/04/2026 16:07;Beatriz Fernandes;Monitor 21.5 IPS;Informática;7;599.0;Apucarana;PR;Boleto Bancário
745;18/04/2026 17:02;Amanda Souza;Placa de Vídeo RX 7600;Informática;9;1650.0;Maringá;PR;Pix
746;18/04/2026 17:47;Aline Ferreira;Notebook Pro;Informática;2;6200.0;Ibiporã;PR;Boleto Bancário
747;18/04/2026 19:49;Amanda Gomes;Memória RAM 16GB DDR4;Informática;10;320.0;Ibiporã;PR;Boleto Bancário
748;18/04/2026 20:50;Ana Gomes;Memória RAM 32GB DDR5;Informática;7;750.0;Apucarana;PR;Pix
749;19/04/2026 05:31;Thiago Souza;Processador AMD Ryzen 7;Informática;8;1780.0;Cambé;PR;Boleto Bancário
750;19/04/2026 07:11;Thiago Costa;HD Externo 1TB;Informática;2;299.0;Apucarana;PR;Pix
751;19/04/2026 15:38;João Santos;Impressora Tanque Tinta;Informática;12;1100.0;Maringá;PR;Boleto Bancário
752;19/04/2026 16:23;João Ribeiro;Nobreak 1500VA;Informática;2;799.0;Londrina;PR;Boleto Bancário
753;19/04/2026 22:16;Felipe Oliveira;Mousepad Extended;Informática;6;69.9;Londrina;PR;Boleto Bancário
754;19/04/2026 23:03;Gabriel Almeida;Scanner de Mesa;Informática;12;650.0;Cambé;PR;Boleto Bancário
755;20/04/2026 04:55;Arthur Pereira;SSD 1TB NVMe;Informática;9;450.0;Arapongas;PR;Cartão de Crédito
756;20/04/2026 05:44;Gabriel Vieira;Cadeira Gamer;Informática;6;990.0;Cambé;PR;Boleto Bancário
757;20/04/2026 09:36;Enzo Soares;SSD 500GB NVMe;Informática;3;260.0;Maringá;PR;Boleto Bancário
758;20/04/2026 12:00;Felipe Lopes;Placa de Vídeo RX 7600;Informática;5;1650.0;Apucarana;PR;Boleto Bancário
759;20/04/2026 14:14;Guilherme Santos;Cadeira Gamer;Informática;5;990.0;Ibiporã;PR;Cartão de Crédito
760;20/04/2026 17:31;Enzo Vieira;Memória RAM 16GB DDR4;Informática;4;320.0;Londrina;PR;Boleto Bancário
761;20/04/2026 17:49;Pedro Ribeiro;Suporte Articulado;Informática;1;150.0;Arapongas;PR;Pix
762;20/04/2026 21:23;Vitor Soares;Monitor Gamer 27 165Hz;Informática;1;1350.0;Cambé;PR;Pix
763;21/04/2026 03:00;Arthur Fernandes;Fonte Real 750W;Informática;10;490.0;Ibiporã;PR;Pix
764;21/04/2026 03:50;Vitor Souza;Monitor 21.5 IPS;Informática;8;599.0;Londrina;PR;Boleto Bancário
765;21/04/2026 05:06;Larissa Lima;Switch Gigabit 8 Portas;Informática;4;135.0;Cambé;PR;Pix
766;21/04/2026 05:08;Vitor Barbosa;Notebook Home;Informática;9;2499.0;Maringá;PR;Cartão de Crédito
767;21/04/2026 11:40;Guilherme Carvalho;SSD 2TB NVMe;Informática;1;820.0;Ibiporã;PR;Pix
768;21/04/2026 12:01;Guilherme Carvalho;Placa de Vídeo RTX 4060;Informática;1;2100.0;Ibiporã;PR;Boleto Bancário
769;21/04/2026 23:20;Lucas Pereira;Switch Gigabit 8 Portas;Informática;6;135.0;Londrina;PR;Cartão de Crédito
770;22/04/2026 00:33;Julia Carvalho;Memória RAM 8GB DDR4;Informática;3;180.0;Maringá;PR;Boleto Bancário
771;22/04/2026 02:58;Letícia Santos;Cooler Fan 120mm;Informática;11;45.0;Ibiporã;PR;Boleto Bancário
772;22/04/2026 05:46;Aline Santos;Switch Gigabit 8 Portas;Informática;9;135.0;Maringá;PR;Pix
773;22/04/2026 07:53;Bruna Silva;Filtro Linha 6 Tomadas;Informática;6;49.9;Londrina;PR;Cartão de Crédito
774;22/04/2026 08:26;Lucas Pereira;Cadeira Gamer;Informática;6;990.0;Apucarana;PR;Pix
775;22/04/2026 11:46;André Martins;Placa-Mãe ASUS Prime;Informática;7;780.0;Cambé;PR;Cartão de Crédito
776;22/04/2026 20:50;Pedro Gomes;Cooler Fan 120mm;Informática;3;45.0;Londrina;PR;Boleto Bancário
777;22/04/2026 20:52;Beatriz Lima;Water Cooler 240mm;Informática;9;410.0;Arapongas;PR;Boleto Bancário
778;22/04/2026 23:37;Rodrigo Carvalho;HD Externo 2TB;Informática;4;449.0;Cambé;PR;Cartão de Crédito
779;23/04/2026 01:08;Aline Santos;Memória RAM 8GB DDR4;Informática;12;180.0;Ibiporã;PR;Boleto Bancário
780;23/04/2026 01:37;Gustavo Costa;Placa-Mãe MSI Gaming;Informática;12;890.0;Ibiporã;PR;Boleto Bancário
781;23/04/2026 03:33;Rafael Oliveira;Scanner de Mesa;Informática;7;650.0;Cambé;PR;Pix
782;23/04/2026 09:53;Diego Alves;Gabinete Gamer ATX;Informática;10;320.0;Cambé;PR;Pix
783;23/04/2026 10:26;Yasmin Lima;Memória RAM 32GB DDR5;Informática;10;750.0;Arapongas;PR;Boleto Bancário
784;23/04/2026 14:33;João Vieira;Nobreak 1500VA;Informática;8;799.0;Arapongas;PR;Cartão de Crédito
785;23/04/2026 14:49;Larissa Almeida;Notebook Home;Informática;12;2499.0;Apucarana;PR;Cartão de Crédito
786;23/04/2026 23:44;Gabriel Fernandes;Processador Intel i7;Informática;1;1950.0;Arapongas;PR;Boleto Bancário
787;24/04/2026 02:36;Letícia Costa;Memória RAM 16GB DDR4;Informática;4;320.0;Cambé;PR;Pix
788;24/04/2026 02:57;Gabriel Martins;Webcam Full HD;Informática;6;210.0;Apucarana;PR;Boleto Bancário
789;24/04/2026 07:54;Yasmin Vieira;Notebook Gamer;Informática;1;5499.0;Ibiporã;PR;Cartão de Crédito
790;24/04/2026 08:11;Letícia Souza;Impressora Tanque Tinta;Informática;5;1100.0;Londrina;PR;Pix
791;24/04/2026 11:28;Rodrigo Alves;Mouse Sem Fio;Informática;9;89.9;Apucarana;PR;Cartão de Crédito
792;24/04/2026 11:48;Vinícius Lopes;Memória RAM 16GB DDR4;Informática;6;320.0;Apucarana;PR;Pix
793;24/04/2026 13:17;Leonardo Pereira;Nobreak 1500VA;Informática;10;799.0;Londrina;PR;Cartão de Crédito
794;24/04/2026 15:10;Beatriz Lima;HD Externo 1TB;Informática;6;299.0;Ibiporã;PR;Pix
795;24/04/2026 21:13;André Almeida;Monitor Gamer 24 144Hz;Informática;11;980.0;Maringá;PR;Pix
796;25/04/2026 07:34;Vitor Barbosa;SSD 500GB NVMe;Informática;8;260.0;Cambé;PR;Pix
797;25/04/2026 17:35;Guilherme Martins;Monitor 21.5 IPS;Informática;12;599.0;Londrina;PR;Boleto Bancário
798;25/04/2026 19:00;Leonardo Alves;Mouse Sem Fio;Informática;12;89.9;Ibiporã;PR;Pix
799;25/04/2026 21:59;Gabriel Oliveira;Repetidor Wi-Fi;Informática;1;89.0;Maringá;PR;Boleto Bancário
800;26/04/2026 01:03;Beatriz Lima;Mini PC Intel;Informática;6;1250.0;Londrina;PR;Cartão de Crédito
801;26/04/2026 07:09;Rafael Silva;Water Cooler 240mm;Informática;6;410.0;Arapongas;PR;Boleto Bancário
802;26/04/2026 07:48;Beatriz Fernandes;Roteador Wi-Fi 6;Informática;10;320.0;Cambé;PR;Pix
803;26/04/2026 10:04;Enzo Lima;SSD 2TB NVMe;Informática;2;820.0;Apucarana;PR;Boleto Bancário
804;26/04/2026 11:23;André Santos;Mouse Gamer RGB;Informática;1;149.9;Apucarana;PR;Pix
805;26/04/2026 14:19;Guilherme Ribeiro;Placa-Mãe MSI Gaming;Informática;4;890.0;Apucarana;PR;Pix
806;26/04/2026 16:09;Arthur Fernandes;Mouse Sem Fio;Informática;9;89.9;Apucarana;PR;Cartão de Crédito
807;26/04/2026 19:03;Bruna Vieira;Memória RAM 16GB DDR4;Informática;1;320.0;Maringá;PR;Cartão de Crédito
808;26/04/2026 22:38;Rodrigo Alves;Mousepad Extended;Informática;1;69.9;Arapongas;PR;Boleto Bancário
809;27/04/2026 00:46;Letícia Pereira;SSD 500GB NVMe;Informática;6;260.0;Arapongas;PR;Boleto Bancário
810;27/04/2026 02:20;Diego Pereira;Monitor 4K 32;Informática;6;2400.0;Maringá;PR;Cartão de Crédito
811;27/04/2026 02:42;Amanda Vieira;Monitor 4K 32;Informática;3;2400.0;Maringá;PR;Boleto Bancário
812;27/04/2026 02:43;Beatriz Gomes;Placa de Vídeo RTX 4060;Informática;7;2100.0;Ibiporã;PR;Boleto Bancário
813;27/04/2026 08:19;Larissa Lima;Memória RAM 16GB DDR4;Informática;5;320.0;Londrina;PR;Boleto Bancário
814;27/04/2026 09:12;Bruna Martins;Switch Gigabit 8 Portas;Informática;6;135.0;Arapongas;PR;Cartão de Crédito
815;27/04/2026 11:43;Amanda Costa;Memória RAM 8GB DDR4;Informática;11;180.0;Ibiporã;PR;Pix
816;27/04/2026 12:26;Julia Oliveira;Processador AMD Ryzen 7;Informática;5;1780.0;Ibiporã;PR;Cartão de Crédito
817;27/04/2026 17:09;Vitor Lima;Mouse Gamer RGB;Informática;4;149.9;Apucarana;PR;Pix
818;27/04/2026 20:34;Guilherme Almeida;Roteador Wi-Fi 6;Informática;8;320.0;Ibiporã;PR;Cartão de Crédito
819;28/04/2026 01:18;Gustavo Fernandes;Water Cooler 240mm;Informática;3;410.0;Apucarana;PR;Cartão de Crédito
820;28/04/2026 02:07;Aline Gomes;Processador Intel i7;Informática;9;1950.0;Cambé;PR;Cartão de Crédito
821;28/04/2026 02:55;Lucas Vieira;HD Externo 2TB;Informática;6;449.0;Cambé;PR;Pix
822;28/04/2026 07:13;Thiago Rodrigues;Water Cooler 240mm;Informática;12;410.0;Apucarana;PR;Boleto Bancário
823;28/04/2026 11:09;Gabriel Vieira;Fonte Real 750W;Informática;2;490.0;Apucarana;PR;Boleto Bancário
824;28/04/2026 18:47;Lucas Vieira;Teclado Mecânico;Informática;8;249.9;Londrina;PR;Cartão de Crédito
825;28/04/2026 19:11;Pedro Gomes;Processador AMD Ryzen 7;Informática;11;1780.0;Londrina;PR;Cartão de Crédito
826;28/04/2026 20:16;Vitor Ferreira;Headset Bluetooth;Informática;2;280.0;Arapongas;PR;Pix
827;28/04/2026 22:09;Rafael Souza;SSD 2TB NVMe;Informática;10;820.0;Cambé;PR;Boleto Bancário
828;29/04/2026 05:03;Daniel Barbosa;Impressora Tanque Tinta;Informática;8;1100.0;Cambé;PR;Pix
829;29/04/2026 18:39;Amanda Rodrigues;Mouse Sem Fio;Informática;4;89.9;Ibiporã;PR;Boleto Bancário
830;29/04/2026 21:46;Thiago Vieira;Roteador Wi-Fi 6;Informática;8;320.0;Cambé;PR;Cartão de Crédito
831;29/04/2026 22:13;Rodrigo Carvalho;Placa-Mãe MSI Gaming;Informática;8;890.0;Londrina;PR;Pix
832;29/04/2026 22:19;Vinícius Lopes;Mouse Sem Fio;Informática;11;89.9;Ibiporã;PR;Pix
833;30/04/2026 03:17;Larissa Almeida;Monitor Gamer 24 144Hz;Informática;4;980.0;Maringá;PR;Boleto Bancário
834;30/04/2026 04:39;Diego Carvalho;Gabinete Gamer ATX;Informática;7;320.0;Maringá;PR;Boleto Bancário
835;30/04/2026 09:10;Beatriz Lima;Tablet Android 10;Informática;6;899.0;Arapongas;PR;Pix
836;30/04/2026 13:03;Amanda Ribeiro;Processador AMD Ryzen 7;Informática;8;1780.0;Londrina;PR;Pix
837;30/04/2026 15:56;Ana Lopes;Monitor Gamer 24 144Hz;Informática;3;980.0;Apucarana;PR;Pix
839;01/05/2026 01:40;Ana Lima;Caixa de Som PC;Informática;2;120.0;Apucarana;PR;Boleto Bancário
